Student_ID,Student_Name,Lecturer_ID,Lecturer_Name,Module,Date,Day,Time_Slot,Attendance,Check_In_Time,Faculty,Year
R243334Z,Tanaka Moyo,L243956Z,Tanaka Dube,Data Visualization,2026-03-17,Tuesday,11:00-14:00,Present,16:59,Data Science,2026
R249517Z,Rudo Sibanda,L243956Z,Tanaka Dube,Data Visualization,2026-03-17,Tuesday,11:00-14:00,Present,10:51,Data Science,2026
R246277Z,Blessing Mpofu,L243956Z,Tanaka Dube,Data Visualization,2026-03-17,Tuesday,11:00-14:00,Absent,,Data Science,2026
R243883Z,Kuda Dube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,9:54,Data Science,2026
R246375Z,Blessing Dube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,10:50,Data Science,2026
R248498Z,Simba Dube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R245783Z,Nyasha Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,8:56,Data Science,2026
R242995Z,Simba Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Late,14:53,Data Science,2026
R244668Z,Rudo Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,13:09,Data Science,2026
R244861Z,Kuda Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R241123Z,Kuda Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,15:32,Data Science,2026
R245106Z,Kuda Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,15:44,Data Science,2026
R248262Z,,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,13:27,Data Science,2026
R246026Z,Nyasha Moyo,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,15:38,Data Science,2026
R247757Z,,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Late,16:58,Data Science,2026
R244307Z,Blessing Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,12:07,Data Science,2026
R247210Z,Rudo Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,9:38,Data Science,2026
R243674Z,Tanaka Dube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,8:32,Data Science,2026
R246359Z,Tendai Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,12:23,Data Science,2026
R248713Z,,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,9:55,Data Science,2026
R248599Z,,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,10:46,Data Science,2026
R249685Z,Tendai Moyo,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,16:03,Data Science,2026
R246382Z,,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R247057Z,Nyasha Dube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,8:46,Data Science,2026
R243547Z,Blessing Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,10:59,Data Science,2026
R241729Z,Tariro Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R244579Z,Simba Moyo,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R247878Z,Blessing Moyo,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R249379Z,,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,14:55,Data Science,2026
R242589Z,Tanaka Dube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,9:27,Data Science,2026
R249314Z,Tariro Ncube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,10:51,Data Science,2026
R243667Z,Nyasha Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,16:28,Data Science,2026
R248032Z,Blessing Moyo,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,13:57,Data Science,2026
R241549Z,Nyasha Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R247260Z,Tendai Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,9:07,Data Science,2026
R243165Z,Kuda Dube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R246304Z,Simba Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,9:24,Data Science,2026
R246489Z,Simba Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R241705Z,,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,9:05,Data Science,2026
R246514Z,Rudo Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,11:49,Data Science,2026
R249432Z,,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R243576Z,Tendai Dube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R247585Z,Tanaka Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,9:37,Data Science,2026
R248876Z,Kuda Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Late,15:20,Data Science,2026
R244152Z,Rudo Moyo,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R246496Z,Tariro Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,8:40,Data Science,2026
R248943Z,,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,10:59,Data Science,2026
R246562Z,Simba Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Late,13:13,Data Science,2026
R241143Z,Nyasha Moyo,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R246228Z,Rudo Moyo,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,13:42,Data Science,2026
R249342Z,,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R241002Z,Tendai Moyo,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,9:25,Data Science,2026
R243747Z,Simba Moyo,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,10:51,Data Science,2026
R242689Z,Blessing Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R249952Z,Kuda Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,10:12,Data Science,2026
R243211Z,Tendai Ncube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,8:48,Data Science,2026
R243243Z,Rudo Mpofu,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,16:41,Data Science,2026
R246058Z,Rudo Moyo,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,10:53,Data Science,2026
R245541Z,Blessing Ncube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Late,10:02,Data Science,2026
R247811Z,,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,14:16,Data Science,2026
R242230Z,Tendai Dube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Late,16:31,Data Science,2026
R249225Z,Tendai Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R245950Z,Nyasha Dube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,12:49,Data Science,2026
R241198Z,Nyasha Ncube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,11:41,Data Science,2026
R247629Z,Tariro Moyo,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R246904Z,Kuda Sibanda,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,8:25,Data Science,2026
R249876Z,Simba Ncube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Present,15:19,Data Science,2026
R247696Z,Rudo Dube,L249708Z,Kuda Dube,Statistics,2026-03-18,Wednesday,08:00-11:00,Absent,,Data Science,2026
R243052Z,Rudo Mpofu,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Late,10:16,Data Science,2026
R247816Z,Tendai Moyo,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,14:28,Data Science,2026
R247062Z,Blessing Mpofu,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,11:52,Data Science,2026
R248619Z,Tariro Dube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,11:38,Data Science,2026
R244055Z,Simba Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,12:28,Data Science,2026
R248649Z,Nyasha Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,8:05,Data Science,2026
R245534Z,Blessing Mpofu,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,15:15,Data Science,2026
R247106Z,Tariro Mpofu,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Absent,,Data Science,2026
R248341Z,Tariro Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,15:38,Data Science,2026
R249263Z,Tariro Mpofu,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Absent,,Data Science,2026
R246846Z,Tariro Moyo,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,16:41,Data Science,2026
R249072Z,,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Late,14:53,Data Science,2026
R248243Z,Tendai Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,15:37,Data Science,2026
R241026Z,Kuda Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,8:06,Data Science,2026
R242708Z,Nyasha Ncube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,11:52,Data Science,2026
R245616Z,Blessing Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,11:10,Data Science,2026
R247882Z,Simba Moyo,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,13:10,Data Science,2026
R246745Z,Tendai Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Late,8:08,Data Science,2026
R248371Z,Blessing Moyo,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Absent,,Data Science,2026
R247564Z,,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Absent,,Data Science,2026
R246774Z,Tariro Mpofu,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,13:55,Data Science,2026
R242717Z,,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,8:22,Data Science,2026
R244357Z,Kuda Ncube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,11:54,Data Science,2026
R247551Z,Tanaka Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,10:21,Data Science,2026
R244179Z,Simba Ncube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Absent,,Data Science,2026
R246869Z,Tariro Dube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,16:23,Data Science,2026
R249571Z,Rudo Dube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,13:44,Data Science,2026
R243629Z,Kuda Ncube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Late,12:50,Data Science,2026
R244224Z,Tariro Mpofu,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,8:01,Data Science,2026
R243971Z,Kuda Ncube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,9:59,Data Science,2026
R247984Z,Simba Moyo,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,9:59,Data Science,2026
R249104Z,Rudo Ncube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,12:28,Data Science,2026
R245772Z,Kuda Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Late,11:34,Data Science,2026
R246301Z,Blessing Moyo,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Absent,,Data Science,2026
R248587Z,Blessing Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,16:45,Data Science,2026
R241781Z,Kuda Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,15:54,Data Science,2026
R245426Z,,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,13:43,Data Science,2026
R246117Z,,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,11:43,Data Science,2026
R246811Z,Rudo Ncube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,14:25,Data Science,2026
R243749Z,Tendai Mpofu,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,9:39,Data Science,2026
R246218Z,Tariro Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Absent,,Data Science,2026
R243606Z,Simba Ncube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,10:39,Data Science,2026
R245361Z,Nyasha Dube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Absent,,Data Science,2026
R244481Z,Simba Moyo,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,14:09,Data Science,2026
R242781Z,,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,9:48,Data Science,2026
R244236Z,Rudo Mpofu,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Late,13:34,Data Science,2026
R249575Z,Tendai Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Late,11:40,Data Science,2026
R242303Z,,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,13:46,Data Science,2026
R245970Z,,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Late,13:57,Data Science,2026
R245744Z,,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,16:00,Data Science,2026
R244563Z,Kuda Dube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Late,15:35,Data Science,2026
R242693Z,Blessing Ncube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,15:06,Data Science,2026
R249648Z,Nyasha Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,8:07,Data Science,2026
R249334Z,Tariro Moyo,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,,Data Science,2026
R249303Z,Simba Mpofu,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Late,13:35,Data Science,2026
R249762Z,Tariro Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,11:11,Data Science,2026
R241337Z,Simba Dube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,12:19,Data Science,2026
R247687Z,Tendai Mpofu,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,9:44,Data Science,2026
R248005Z,Tariro Ncube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,10:46,Data Science,2026
R247510Z,Nyasha Mpofu,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Absent,,Data Science,2026
R247735Z,,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,14:24,Data Science,2026
R247009Z,Kuda Sibanda,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Absent,,Data Science,2026
R244915Z,Tendai Ncube,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,,Data Science,2026
R243075Z,,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,8:50,Data Science,2026
R249856Z,Nyasha Moyo,L243923Z,Blessing Dube,Python Programming,2026-03-18,Wednesday,11:00-14:00,Present,14:10,Data Science,2026
R242339Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Late,11:54,Data Science,2026
R247616Z,Rudo Sibanda,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Absent,,Data Science,2026
R246226Z,Simba Sibanda,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Absent,,Data Science,2026
R243761Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,8:55,Data Science,2026
R242120Z,Nyasha Dube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,10:56,Data Science,2026
R241563Z,Tanaka Ncube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Absent,,Data Science,2026
R242315Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,11:16,Data Science,2026
R241895Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,9:31,Data Science,2026
R249193Z,Kuda Ncube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,8:31,Data Science,2026
R243717Z,Rudo Moyo,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,11:23,Data Science,2026
R246751Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,14:01,Data Science,2026
R245598Z,Kuda Ncube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,14:19,Data Science,2026
R241367Z,Tanaka Mpofu,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,11:50,Data Science,2026
R248700Z,Tendai Sibanda,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,16:40,Data Science,2026
R243709Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,14:33,Data Science,2026
R241789Z,Blessing Moyo,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Absent,,Data Science,2026
R249534Z,Nyasha Dube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,12:45,Data Science,2026
R243941Z,Simba Dube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,,Data Science,2026
R244917Z,Tariro Ncube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,13:21,Data Science,2026
R242293Z,Rudo Ncube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,13:10,Data Science,2026
R246250Z,Tanaka Mpofu,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,15:39,Data Science,2026
R241148Z,Kuda Ncube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,9:24,Data Science,2026
R241278Z,Tanaka Dube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Late,13:51,Data Science,2026
R242956Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,12:11,Data Science,2026
R245116Z,Nyasha Mpofu,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,13:43,Data Science,2026
R243894Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,10:38,Data Science,2026
R249284Z,Simba Moyo,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Late,9:21,Data Science,2026
R243481Z,Nyasha Mpofu,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Late,8:58,Data Science,2026
R248844Z,Blessing Mpofu,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,14:29,Data Science,2026
R247973Z,Rudo Sibanda,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,9:53,Data Science,2026
R244741Z,Tanaka Dube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,15:33,Data Science,2026
R245449Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,15:32,Data Science,2026
R247098Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,13:52,Data Science,2026
R242575Z,Tanaka Moyo,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,8:12,Data Science,2026
R243181Z,Nyasha Mpofu,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,8:22,Data Science,2026
R244886Z,Nyasha Dube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,15:44,Data Science,2026
R248288Z,Blessing Mpofu,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,10:17,Data Science,2026
R248914Z,Tariro Sibanda,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,12:18,Data Science,2026
R246402Z,Tanaka Ncube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,13:39,Data Science,2026
R247621Z,Rudo Moyo,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,9:17,Data Science,2026
R247110Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,8:53,Data Science,2026
R246137Z,Rudo Dube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,16:45,Data Science,2026
R246504Z,Tariro Mpofu,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,11:18,Data Science,2026
R249708Z,Tanaka Mpofu,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Late,15:08,Data Science,2026
R248629Z,Rudo Mpofu,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Absent,,Data Science,2026
R241835Z,Rudo Mpofu,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,14:53,Data Science,2026
R247862Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,15:44,Data Science,2026
R249045Z,Simba Ncube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Absent,,Data Science,2026
R246837Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,11:40,Data Science,2026
R248347Z,Tariro Ncube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,13:48,Data Science,2026
R244244Z,Tendai Dube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,15:18,Data Science,2026
R249155Z,Kuda Ncube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,12:01,Data Science,2026
R244504Z,Tendai Dube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,13:08,Data Science,2026
R244041Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,9:04,Data Science,2026
R247160Z,Simba Sibanda,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,13:12,Data Science,2026
R245269Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,12:10,Data Science,2026
R247880Z,Kuda Sibanda,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,13:23,Data Science,2026
R245877Z,Blessing Moyo,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,15:55,Data Science,2026
R249662Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Absent,,Data Science,2026
R249985Z,Nyasha Ncube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,12:38,Data Science,2026
R247962Z,Simba Dube,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Absent,,Data Science,2026
R245807Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Late,13:35,Data Science,2026
R247389Z,Tendai Mpofu,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,15:58,Data Science,2026
R241935Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,8:58,Data Science,2026
R242935Z,,L247960Z,Tariro Ncube,Database Systems,2026-03-19,Thursday,08:00-11:00,Present,9:32,Data Science,2026
R242938Z,,L244449Z,Kuda Ncube,Research Methods,2026-03-19,Thursday,11:00-14:00,Late,10:14,Data Science,2026
R245096Z,Kuda Sibanda,L244449Z,Kuda Ncube,Research Methods,2026-03-19,Thursday,11:00-14:00,Late,14:31,Data Science,2026
R248215Z,Simba Mpofu,L244449Z,Kuda Ncube,Research Methods,2026-03-19,Thursday,11:00-14:00,Present,8:54,Data Science,2026
R249361Z,,L244449Z,Kuda Ncube,Research Methods,2026-03-19,Thursday,11:00-14:00,Absent,,Data Science,2026
